url,property_code,property_type,member_code,agency_code,type_slug,price_baht,price_history,province,district,subdistrict,deed_type,land_size,usable_area,bedrooms,bathrooms,contact_name,agency_name,contact_info,source_url,posted_date,updated_date,is_auction,scraped_at
https://www.taladnudbaan.com/property/residential-land-lot/LED/1911954,LED251216907162,ที่ดินเปล่า,LED,1911954,residential-land-lot,109720,,เพชรบูรณ์,หล่มเก่า,บ้านเนิน,30686,"2 ไร่, 0 งาน, 44 ตร.ว.",,,,"นางสาวพัชราภรณ์ อุดมสิริยศ,นางสาวเสาวลักษณ์ จันทร์ส่งสิงห์",กรมบังคับคดี,"(056)704416,701571",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=614&deed_no=30686&addrno=-&law_suit_no=%BC%BAE.462,7-ม.ค.-69,18-พ.ค.-69,TRUE,05:52.7
https://www.taladnudbaan.com/property/single-house/LED/2056829,LED2605081008355,บ้านเดี่ยว,LED,2056829,single-house,109710,,กาฬสินธุ์,กมลาไสย,โคกสมบูรณ์,41747,"0 ไร่, 1 งาน, 65 ตร.ว.",,,,"นายเอกสิทธิ์ ขามรัตน์,นายปฐวี สนธิสัมพันธ์",กรมบังคับคดี,(043)811481,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2553&Law_Court_ID=404&deed_no=41747&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BA.183,8-พ.ค.-69,8-พ.ค.-69,TRUE,05:54.0
https://www.taladnudbaan.com/property/residential-land-lot/LED/2071358,LED2605311023823,ที่ดินเปล่า,LED,2071358,residential-land-lot,109680,,อุบลราชธานี,ม่วงสามสิบ,หนองไข่นก,104464,"1 ไร่, 0 งาน, 57 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=320&deed_no=104464&addrno=-&law_suit_no=%BC%BA.167,5-มิ.ย.-69,5-มิ.ย.-69,TRUE,05:55.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1927328,LED251216908612,ที่ดินเปล่า,LED,1927328,residential-land-lot,109655,,อุบลราชธานี,พิบูลมังสาหาร,อ่างศิลา,68923,"0 ไร่, 2 งาน, 41 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=509&deed_no=68923&addrno=-&law_suit_no=%BC%BAE.8975,7-ม.ค.-69,25-พ.ค.-69,TRUE,05:56.8
https://www.taladnudbaan.com/property/residential-land-lot/LED/2077795,LED2606061025163,ที่ดินเปล่า,LED,2077795,residential-land-lot,109650,,ร้อยเอ็ด,โพธิ์ชัย,เชียงใหม่,14428,"0 ไร่, 0 งาน, 43 ตร.ว.",,,,"นายจิระยุทธ รจพจน์,นางสาวเสาวนีย์ ชาววัง",กรมบังคับคดี,"(043)514321-2,519161",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=403&deed_no=14428&addrno=-&law_suit_no=%BC%BAE.4537,16-มิ.ย.-69,16-มิ.ย.-69,TRUE,05:58.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2002571,LED260310968089,ที่ดินเปล่า,LED,2002571,residential-land-lot,109650,,มหาสารคาม,บรบือ,หนองสิม,36055,"1 ไร่, 3 งาน, 31 ตร.ว.",,,,"ว่าที่ ร้อยตรีนพรุจ พรหมทะสาร,",กรมบังคับคดี,"(043)723724,743197",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=406&deed_no=36055&addrno=-&law_suit_no=%BC%BA.2299,13-มี.ค.-69,2-มิ.ย.-69,TRUE,05:59.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1981534,LED260315973856,ที่ดินเปล่า,LED,1981534,residential-land-lot,109600,,แพร่,เมืองแพร่,เหมืองหม้อ,106032,"0 ไร่, 0 งาน, 27.40 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=507&deed_no=106032&addrno=-&law_suit_no=%BC%BA.106,23-เม.ย.-69,23-เม.ย.-69,TRUE,06:00.6
https://www.taladnudbaan.com/property/single-house/LED/2038328,LED260405990718,บ้านเดี่ยว,LED,2038328,single-house,109588,,นครศรีธรรมราช,ทุ่งสง,ปากแพรก,63356,"0 ไร่, 0 งาน, 74.10 ตร.ว.",,,,"นางกันยาวีร์ พุทธสวัสดิ์,นางสาวธัญญา มณีโชติ",กรมบังคับคดี,(075)770155-6,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=808&deed_no=63356&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BE.188,7-เม.ย.-69,7-เม.ย.-69,TRUE,06:02.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2047119,LED2605101009481,ที่ดินเปล่า,LED,2047119,residential-land-lot,109560,,กำแพงเพชร,คลองขลุง,คลองขลุง,1130,"0 ไร่, 1 งาน, 24.50 ตร.ว.",,,,"นายวิทยา กรณ์ผึ้ง,นายธีรภัทร น้อยสะอาด",กรมบังคับคดี,(055)713140-1,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=104&deed_no=1130&addrno=-&law_suit_no=%BC%BAE.4951,22-พ.ค.-69,22-พ.ค.-69,TRUE,06:03.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/2032710,LED260405990599,ที่ดินเปล่า,LED,2032710,residential-land-lot,109500,,นครศรีธรรมราช,ทุ่งใหญ่,ท่ายาง,8495,"0 ไร่, 0 งาน, 73 ตร.ว.",,,,"นางกันยาวีร์ พุทธสวัสดิ์,นางสาวธัญญา มณีโชติ",กรมบังคับคดี,(075)770155-6,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=832&deed_no=8495&addrno=-&law_suit_no=%BC%BAE.3241,23-เม.ย.-69,28-พ.ค.-69,TRUE,06:04.7
https://www.taladnudbaan.com/property/residential-land-lot/LED/2089811,LED2606131030032,ที่ดินเปล่า,LED,2089811,residential-land-lot,109500,,เชียงราย,แม่จัน,ศรีค้ำ,35765,"0 ไร่, 2 งาน, 19 ตร.ว.",,,,"นายกชกมล แสนศักดิ์หาญ,นายกฤษดา ทาจินา",กรมบังคับคดี,(053)716080-1,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=103&deed_no=35765&addrno=-&law_suit_no=%E0%B8%9C%E0%B8%9A.6977,15-มิ.ย.-69,16-มิ.ย.-69,TRUE,06:06.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2052080,LED2605071004178,ที่ดินเปล่า,LED,2052080,residential-land-lot,109500,,เพชรบุรี,เมืองเพชรบุรี,ดอนยาง,73609,"1 ไร่, 0 งาน, 38 ตร.ว.",,,,"นางพัชรินทร์ สมวงค์,นางสาวลาลิตย์ อบอุ่น",กรมบังคับคดี,032-428002-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=705&deed_no=73609&addrno=-&law_suit_no=%BC%BA.3352,22-พ.ค.-69,22-พ.ค.-69,TRUE,06:07.5
https://www.taladnudbaan.com/property/residential-land-lot/LED/1982090,LED260210948372,ที่ดินเปล่า,LED,1982090,residential-land-lot,109500,,สงขลา,เทพา,ท่าม่วง,10868,"2 ไร่, 2 งาน, 95 ตร.ว.",,,,"นางสาวปิยะดา สุคนธรส,นายนิติธร ละอองมณี",กรมบังคับคดี,(074)373017,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2554&Law_Court_ID=812&deed_no=10868&addrno=-&law_suit_no=%BC%BA.1172,11-ก.พ.-69,26-มิ.ย.-69,TRUE,06:09.0
https://www.taladnudbaan.com/property/residential-land-lot/LED/1916712,LED251208902359,ที่ดินเปล่า,LED,1916712,residential-land-lot,109500,,แพร่,เมืองแพร่,ทุ่งโฮ้ง,75069,"1 ไร่, 0 งาน, 38 ตร.ว.",,,,"นายธวัชชัย ลือเท่ง,",กรมบังคับคดี,(054)521047-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2550&Law_Court_ID=030&deed_no=75069&addrno=-&law_suit_no=4401,7-ม.ค.-69,11-มิ.ย.-69,TRUE,06:10.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/2084856,LED2606131029114,ที่ดินเปล่า,LED,2084856,residential-land-lot,109500,,เชียงใหม่,สันกำแพง,บวกค้าง,57775,"0 ไร่, 2 งาน, 19 ตร.ว.",,,,"นางณัฏฐฤทัย สิริไตรรัตนกุล,นางสาววรรณวรางค์ ยวงคำ",กรมบังคับคดี,(053)284840-5,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2545&Law_Court_ID=701&deed_no=57775&addrno=-&law_suit_no=4976,15-มิ.ย.-69,15-มิ.ย.-69,TRUE,06:12.0
https://www.taladnudbaan.com/property/residential-land-lot/LED/2079617,LED2605301023138,ที่ดินเปล่า,LED,2079617,residential-land-lot,109480,,ปัตตานี,โคกโพธิ์,โคกโพธิ์,8033,"1 ไร่, 0 งาน, 76 ตร.ว.",,,,"นางสาวฌัลลิกา ทองไชย,นายภาณุมาศ ดิสสระ",กรมบังคับคดี,(073)335 162-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2564&Law_Court_ID=906&deed_no=8033&addrno=-&law_suit_no=%BC%BAE.128,5-มิ.ย.-69,5-มิ.ย.-69,TRUE,06:13.2
https://www.taladnudbaan.com/property/townhouse/LED/2073027,LED2605301022130,ทาวน์เฮ้าส์,LED,2073027,townhouse,109452,,พิษณุโลก,นครไทย,บ้านพร้าว,48041,"0 ไร่, 0 งาน, 49.30 ตร.ว.",,,,"นางโสภา หอยสังข์,นางสาวสุพัตรา ภูมี",กรมบังคับคดี,(055)252930,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=634&deed_no=48041&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BAE.364,2-มิ.ย.-69,2-มิ.ย.-69,TRUE,06:14.6
https://www.taladnudbaan.com/property/single-house/LED/2064235,LED2605241021136,บ้านเดี่ยว,LED,2064235,single-house,109410,,ศรีสะเกษ,ไพรบึง,ดินแดง,13357,"0 ไร่, 0 งาน, 77 ตร.ว.",,,,"นางสาวอรดา สิมมา,นางสาวเตือนใจ ชาติมนตรี",กรมบังคับคดี,"(045) 663364 ,663217",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2568&Law_Court_ID=329&deed_no=13357&addrno=119&law_suit_no=%BC%BA.98,25-พ.ค.-69,25-พ.ค.-69,TRUE,06:15.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/1963639,LED260111925063,ที่ดินเปล่า,LED,1963639,residential-land-lot,109400,,นครสวรรค์,พยุหะคีรี,น้ำทรง,40173,"1 ไร่, 1 งาน, 47 ตร.ว.",,,,"นายไกรสร ลุงกุย,นายศักดา ศาสตรานนท์",กรมบังคับคดี,(056)882266 - 7,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=145&deed_no=40173&addrno=-&law_suit_no=%BC%BA.14893,9-ก.พ.-69,4-มิ.ย.-69,TRUE,06:17.2
https://www.taladnudbaan.com/property/residential-land-lot/LED/2070761,LED2605231019020,ที่ดินเปล่า,LED,2070761,residential-land-lot,109400,,เชียงราย,เมืองเชียงราย,ดอยลาน,95651,"1 ไร่, 1 งาน, 47 ตร.ว.",,,,"นายกชกมล แสนศักดิ์หาญ,นายกฤษดา ทาจินา",กรมบังคับคดี,(053)716080-1,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2548&Law_Court_ID=210&deed_no=95651&addrno=-&law_suit_no=4751,28-พ.ค.-69,28-พ.ค.-69,TRUE,06:18.5
https://www.taladnudbaan.com/property/residential-land-lot/LED/2001442,LED260316975255,ที่ดินเปล่า,LED,2001442,residential-land-lot,109370,,หนองบัวลำภู,นาวัง,นาเหล่า,7482,"3 ไร่, 0 งาน, 86.70 ตร.ว.",,,,"นายอลงกรณ์ นามบัณฑิต,นางสาวพิมพ์ลภัส พิมพ์พระลับ",กรมบังคับคดี,"(042)311695, 311747",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=409&deed_no=7482&addrno=-&law_suit_no=%C1%C2E.24,23-เม.ย.-69,17-มิ.ย.-69,TRUE,06:19.8
https://www.taladnudbaan.com/property/townhouse/LED/1966898,LED260220953899,ทาวน์เฮ้าส์,LED,1966898,townhouse,109300,,มหาสารคาม,ยางสีสุราช,นาภู,65,"0 ไร่, 0 งาน, 21 ตร.ว.",,,,"นายทวีศักดิ์ ทองมูล,",กรมบังคับคดี,"(043)723724,743197",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=121&deed_no=65&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9&law_suit_no=%BC%BAE.7923,13-มี.ค.-69,15-มิ.ย.-69,TRUE,06:21.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/1980652,,,,,,,,,,,,,,,,,,,,,,,06:21.4
https://www.taladnudbaan.com/property/residential-land-lot/BAM/BNRTVL0247001,BAM200717167792,ที่ดินเปล่า,BAM,BNRTVL0247001,residential-land-lot,121000,"[{""""date"""":""""05 พ.ย. 2568"""",""""time"""":""""19:16:10"""",""""price"""":121000,""""price_per_unit"""":1052},{""""date"""":""""08 ก.ค. 2568"""",""""time"""":""""14:26:11"""",""""price"""":109250,""""price_per_unit"""":950},{""""date"""":""""03 ก.พ. 2565"""",""""time"""":""""10:57:28"""",""""price"""":121000,""""price_per_unit"""":1052},{""""date"""":""""17 ก.ค. 2563"""",""""time"""":""""00:21:03"""",""""price"""":0,""""price_per_unit"""":0}]",นราธิวาส,ตากใบ,ไพรวัน,14427,"0 ไร่, 1 งาน, 15 ตร.ว.",,,,Call Center,บริษัทบริหารสินทรัพย์ กรุงเทพพาณิชย์ จำกัด (มหาชน),0-2630-0700,https://www.bam.co.th/propertydetail/18671,22-ก.ค.-63,8-มิ.ย.-69,FALSE,06:22.8
https://www.taladnudbaan.com/property/residential-land-lot/LED/2071366,LED2605301022739,ที่ดินเปล่า,LED,2071366,residential-land-lot,109200,,เลย,เมืองเลย,น้ำสวย,36320,"0 ไร่, 3 งาน, 64 ตร.ว.",,,,"นายสันติชัย ทองนาค,นายฤกษ์อาสาฬห์ วรรณอำไพ",กรมบังคับคดี,(042)814911-2,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2562&Law_Court_ID=409&deed_no=36320&addrno=-&law_suit_no=%BC%BA.3987,16-มิ.ย.-69,16-มิ.ย.-69,TRUE,06:24.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2060882,LED2605131012605,ที่ดินเปล่า,LED,2060882,residential-land-lot,109200,,ตรัง,นาโยง,ช่อง,808,"0 ไร่, 0 งาน, 60 ตร.ว.",,,,"นางสาวสุวรรณรัตน์ โสธานิตย์,นางสาวกัญญารัตน์ สุขปุณพันธ์",กรมบังคับคดี,(075)211772-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2561&Law_Court_ID=903&deed_no=808&addrno=-&law_suit_no=%BC%BA.5261,22-พ.ค.-69,22-พ.ค.-69,TRUE,06:25.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/2002237,LED260310969628,ที่ดินเปล่า,LED,2002237,residential-land-lot,109200,,อุบลราชธานี,วารินชำราบ,ธาตุ,23964,"0 ไร่, 0 งาน, 42 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2567&Law_Court_ID=320&deed_no=23964&addrno=-&law_suit_no=%BC%BAE.4945,13-มี.ค.-69,22-มิ.ย.-69,TRUE,06:26.7
https://www.taladnudbaan.com/property/residential-land-lot/LED/2041342,LED260427998561,ที่ดินเปล่า,LED,2041342,residential-land-lot,109200,,เชียงราย,แม่ลาว,ดงมะดะ,5024,"0 ไร่, 1 งาน, 95 ตร.ว.",,,,"นายกชกมล แสนศักดิ์หาญ,นายกฤษดา ทาจินา",กรมบังคับคดี,(053)716080-1,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=509&deed_no=5024&addrno=-&law_suit_no=%BC%BA.12605,22-พ.ค.-69,22-พ.ค.-69,TRUE,06:28.0
https://www.taladnudbaan.com/property/residential-land-lot/LED/1980770,,,,,,,,,,,,,,,,,,,,,,,06:28.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1999283,LED260310969975,ที่ดินเปล่า,LED,1999283,residential-land-lot,109200,,อุบลราชธานี,สำโรง,ค้อน้อย,17159,"1 ไร่, 1 งาน, 20 ตร.ว.",,,,"นายอัฐพงศ์ พรมโคตร,นายกิจจา ศรีเสริม",กรมบังคับคดี,(045)311418-20,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2566&Law_Court_ID=302&deed_no=17159&addrno=-&law_suit_no=%BC%BAE.1519,13-มี.ค.-69,22-มิ.ย.-69,TRUE,06:29.6
https://www.taladnudbaan.com/property/residential-land-lot/LED/2083044,LED2606061026045,ที่ดินเปล่า,LED,2083044,residential-land-lot,109200,,ร้อยเอ็ด,พนมไพร,ชานุวรรณ,1432,"0 ไร่, 0 งาน, 52 ตร.ว.",,,,"นายจิระยุทธ รจพจน์,นางสาวเสาวนีย์ ชาววัง",กรมบังคับคดี,"(043)514321-2,519161",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2560&Law_Court_ID=403&deed_no=1432&addrno=-&law_suit_no=%BC%BA.3287,12-มิ.ย.-69,12-มิ.ย.-69,TRUE,06:30.9
https://www.taladnudbaan.com/property/residential-land-lot/LED/2033801,LED260410992912,ที่ดินเปล่า,LED,2033801,residential-land-lot,109200,,สุราษฎร์ธานี,กาญจนดิษฐ์,กะแดะ,21668,"0 ไร่, 2 งาน, 73 ตร.ว.",,,,"นางสาวฐิติพร สุจวิพันธ์,นางวรรณี อินทรสาร",กรมบังคับคดี,(077)355381-2,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2565&Law_Court_ID=811&deed_no=21668&addrno=-&law_suit_no=%BC%BAE.72,23-เม.ย.-69,23-เม.ย.-69,TRUE,06:32.3
https://www.taladnudbaan.com/property/residential-land-lot/LED/1954479,LED260112925412,ที่ดินเปล่า,LED,1954479,residential-land-lot,109170,,ร้อยเอ็ด,ศรีสมเด็จ,หนองใหญ่,25126,"1 ไร่, 3 งาน, 27.80 ตร.ว.",,,,"นายจิระยุทธ รจพจน์,นางสาวเสาวนีย์ ชาววัง",กรมบังคับคดี,"(043)514321-2,519161",http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2568&Law_Court_ID=403&deed_no=25126&addrno=-&law_suit_no=%E0%B8%A1E.202,9-ก.พ.-69,11-มิ.ย.-69,TRUE,06:33.8
https://www.taladnudbaan.com/property/residential-land-lot/LED/1960152,LED260210945661,ที่ดินเปล่า,LED,1960152,residential-land-lot,109120,,เชียงใหม่,ดอยเต่า,ท่าเดื่อ,2143,"1 ไร่, 0 งาน, 96 ตร.ว.",,,,"นายประสิทธิ์ มงคลวุฒิธร,",กรมบังคับคดี,(053)461207-8,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2562&Law_Court_ID=532&deed_no=2143&addrno=-&law_suit_no=%BC%BA.1346,23-เม.ย.-69,23-เม.ย.-69,TRUE,06:35.1
https://www.taladnudbaan.com/property/residential-land-lot/LED/2009814,LED260227960627,ที่ดินเปล่า,LED,2009814,residential-land-lot,109109,,ปัตตานี,ยะรัง,กอลำ,32074,"1 ไร่, 3 งาน, 63 ตร.ว.",,,,"นายภาณุมาศ ดิสสระ,นางภูริมาภรณ์ ไชยสาลี",กรมบังคับคดี,(073)335 162-3,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2552&Law_Court_ID=339&deed_no=32074&addrno=-&law_suit_no=1192,13-มี.ค.-69,18-มิ.ย.-69,TRUE,06:36.4
https://www.taladnudbaan.com/property/residential-land-lot/LED/1946294,LED260129933683,ที่ดินเปล่า,LED,1946294,residential-land-lot,109000,,กาฬสินธุ์,กมลาไสย,ธัญญา,7562,"0 ไร่, 2 งาน, 17 ตร.ว.",,,,"นายเอกสิทธิ์ ขามรัตน์,นายปฐวี สนธิสัมพันธ์",กรมบังคับคดี,(043)811481,http://asset.led.go.th/newbidreg/asset_open_reg.asp?law_suit_year=2563&Law_Court_ID=404&deed_no=7562&addrno=-&law_suit_no=%BC%BA.1245,9-ก.พ.-69,25-มิ.ย.-69,TRUE,06:37.7
https://www.taladnudbaan.com/property/residential-land-lot/LED/2023389,,,,,,,,,,,,,,,,,,,,,,,06:38.0
